Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50,Real 51,Real 52,Real 53,Real 54,Real 55,Real 56,Real 57,Real 58,Real 59,Real 60,Real 61,Real 62,Real 63,Real 64,Real 65,Real 66,Real 67,Real 68,Real 69,Real 70,Real 71,Real 72,Real 73,Real 74,Real 75,Real 76,Real 77,Real 78,Real 79,Real 80,Real 81,Real 82,Real 83,Real 84,Real 85,Real 86,Real 87,Real 88,Real 89,Real 90,Real 91,Real 92,Real 93,Real 94,Real 95,Real 96,Real 97,Real 98,Real 99,Real 100
4,B1033.001b,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,B1033.001b,2,Fraction Needed,0.702979533011043,0.371296984014312,0.401857561415679,1,0.468690909342218,0.492227338292363,0.807526665172753,0.621753189703139,0.808022165432327,0.337664252940801,0.457351711977796,1,0.166400086274863,0.508962419483442,0.419374455327826,0.975614697042797,0.369493859231858,0.391208526103043,1,0.779225896782817,0.502115270737275,1,0.604252153438672,0.696667264241157,0.438309882653407,0.324266409717415,0.846001424688019,0.812581988349038,0.439658597108412,1,0.732225738262936,0.205199853994352,0.418666393757792,0.346555044413988,0.528606864637527,1,0.910685962699013,0.546799305492606,0.844660158878798,1,0.573154731937751,0.507949143923879,0.570745423165868,1,0.512010795390209,0.322504970367077,0.57113333767555,0.393449746951706,0.765601753088166,0.431036946175564,0.525180289181536,0.614611770547454,0.539840555735227,0.772294211424543,0.662350921605165,1,1,0.284235231811274,0.905802053917677,0.906141158993947,0.817375938001145,1,0.743699329258575,0.563003206722844,0.190488915898481,0.306629237058242,0.538806741722098,0.527669080768353,0.726376621455176,0.540447697036338,0.52341697683902,0.400786539010421,0.772772614985126,0.552610076583851,0.271556520753305,0.528291384183925,0.824615420667157,0.748427324001227,0.833341726254425,0.457143022630341,0.642169453749218,0.463095394824501,0.881734684343812,0.18010311882352,0.666273590068108,0.62349986242488,0.993298443575659,0.924601415113817,0.712070808035743,1,1,1,0.470114125112711,0.237275407112135,1,0.411014179321591,0.86351988592116,0.196426768642624,0.827453655161321,0.963588487204807
4,B1033.001b,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0
4,B1033.001b,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1033.001b,3,Fraction Needed,0.612402139376083,0.917240943225618,0.376233287060042,0.607586737409085,0.138270237637943,0.449051725293663,0.937069057335339,0.233367905942453,0.376771170127039,0.304661137162092,0.186191865962895,0.277131880643246,0.135971129662945,0.242683930273937,0.369833635906762,0.182228478284441,0.687216884379281,0.587072686205843,0.318476200651741,0.295132522418432,0.689239262754536,0.689604507065809,0.197560071260095,0.979766136875196,0.305147463094378,0.332634245018001,0.283043334394836,0.625219780547443,0.677742492682782,0.420663656294672,0.47106471264001,1,0.958187935033854,0.262321875296604,0.412315243943969,0.348922223383734,0.659545239077312,0.431200658918829,0.318890802983878,0.540285917429897,0.996194084974257,0.20357554316379,0.496554627968228,0.689091264972604,0.332864439716915,0.402925016886255,0.262175580534354,0.304084827379904,0.564411388861883,0.750526056337241,0.310603460519814,0.406086589190446,0.16430711620914,0.334142039645985,0.341865867575266,0.738860698416915,0.630808398643022,0.380030926097492,0.393098705896892,0.390301314604561,0.6353030989384,0.148699421824533,0.494331740670854,0.564248415332887,0.406527595183585,0.241478733164141,0.439416124216095,0.487060446475567,0.494711181960382,0.209599402895403,0.567393658598273,0.823549916461625,0.279157249600995,0.295414740032606,0.735176567141613,0.187002217076637,0.395526869367422,0.252872364090881,0.706991896108473,0.238564440690904,0.349396137066842,0.557461431120903,0.731363158736333,0.315991796776159,0.669346125378343,0.462393086061681,0.550553943138629,0.309192318768718,0.596600941065705,0.110705170627141,0.617714642398695,0.213459590358931,0.371664968294796,0.641436306296859,0.218075779063182,0.397403001247679,0.193210352226067,0.426332720515917,0.455725589653534,0.328023022488784
4,B1033.001b,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1033.001b,4,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1033.001b,4,Fraction Needed,0.118599449318476,0.0735320806124097,0.0762954685640351,0.322840292026893,0.228981127721292,0.258742165141116,0.136913869540361,0.062674256790859,0.140360996935281,0.242818814967323,0.214631779026505,0.290273187672351,0.266522542046193,0.125660806227107,0.180680309667743,0.210481899627999,0.230899109110373,0.149311374792037,0.110697070864138,0.215419744999209,0.285683318847424,0.151394838670981,0.059767545065944,0.144235462581791,0.258859944702606,0.253745449898187,0.159492756364426,0.265191720908283,0.380150886763243,0.188413874377942,0.350285916705787,0.192905442384103,0.124996959518852,0.14773537903952,0.193816973640208,0.389955398104315,0.147620902101857,0.242302622624274,0.359884995075462,0.237219184043829,0.164825183945448,0.447998483347797,0.408274441837746,0.395914839661889,0.211683618455219,0.253446554095209,0.100693882727573,0.217497683303272,0.1780746990142,0.164088936324194,0.17402045075106,0.160618227442996,0.249442355227592,0.105889664863899,0.324897148657521,0.165578982860624,0.515974193214572,0.152535663764507,0.133998411996837,0.0677549263356848,0.372887042906677,0.196242046118205,0.312257794120001,0.173700479015337,0.656753530993659,0.138129409143543,0.271943938119504,0.154010434662669,0.138814051256272,0.180045188899817,0.220233701060724,0.0941734916799898,0.131898090285063,0.193778984157128,0.19777461380258,0.162832491209619,0.301307736951063,0.157032396191427,0.178638069713843,0.0282337418096604,0.121876691663513,0.405298353221313,0.122549019213011,0.0694962070600043,0.143517794979482,0.148257164818976,0.227737309102193,0.157238545740397,0.176934623374782,0.203763969807894,0.517594504592406,0.312789277575714,0.156110987267759,0.225718930074955,0.178565954170414,0.207620758384899,0.607963404118066,0.130740471348766,0.10561231084422,0.162182340462505
4,B1033.001b,4,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,B1035.022,-,Total in Building,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,B1035.022,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,B1035.022,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.022,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.022,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.022,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.022,2,Fraction Needed,0.212523191135806,0.945397764444516,0.266181902652135,0.449665067693535,0.513326349439256,0.172321753998771,0.237066356559685,0.498131380541253,0.6684071100192,0.382870082962514,0.144081777316656,0.803098367648777,0.832445788736532,0.3060310486835,0.515837032615653,0.378757938324898,0.607912062867088,0.455771593142829,0.584353018950312,0.982946105810183,0.155904137257727,0.521562284529814,0.87295913702664,0.858687112482538,0.584798718508006,0.118864776795039,0.371939462443884,0.310558587542154,0.314749210984316,0.383337481901118,0.378211206395166,0.427200329235802,0.667114253331522,0.38937026996618,0.799961598644945,0.274159806676037,0.266538516164696,0.352912028092749,0.440140637178922,0.535498484373908,0.478699092437383,0.342243406395104,0.57448931642768,0.219599381970616,0.573396355833999,0.527117232777592,0.390309082339169,0.233775581554984,0.422314974686168,0.514614628043047,1,0.954440421588204,0.667255126965711,1,0.323833195026303,0.387313821832039,0.761986222520996,0.908889708885411,0.586033197409261,0.340714948792537,0.158528520445201,0.559322564076313,0.875662213122146,0.680274849059585,0.686160069742552,0.326646844788059,0.32809892557995,0.89418407536841,0.5008818740618,0.142629896202065,0.940015688562636,1,0.475965271957227,1,1,0.644414962055473,0.495223673166925,1,0.556319456903404,0.295407849098124,0.429062829243685,0.249078099543881,1,0.454064793511157,0.342812293169821,0.337644711449113,0.234016710172841,0.665412882660138,0.297093199726873,0.58458054276163,0.951529037817495,0.615571551032308,0.329036405250372,0.314870595115241,0.773040397035755,0.560837135435273,0.235136473697428,0.749623885795038,0.60435924806381,0.792217442059654
4,B1035.022,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.022,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.022,3,Fraction Needed,0.816893818622074,0.369889828019954,0.507187012644503,0.34361735539391,0.814531745925491,0.6825938699043,0.853074465511988,1,0.334093744456586,0.720712365773772,0.349090786416951,0.290087391401614,0.644037885794414,0.330362544540354,1,0.43493284836382,1,0.309566747609837,0.990741975287461,0.377636389990076,1,0.413839854131463,0.360800055853387,0.961180581092955,0.704570945847365,0.26055153606955,0.495220096735524,0.593412395670932,0.955491885926246,0.485555467536521,1,0.392988755845881,0.404858052312405,0.577999097001235,0.263541445464154,0.332821984497545,0.144588366394541,0.506364947650613,0.499588327364943,1,1,0.572843070780649,1,0.200806211631765,0.725596512154369,0.415420366931273,0.537341054644674,0.411046750181703,0.494995096842436,0.476479449663511,0.379842381042094,0.322048033376342,0.797260086085204,0.510462306444939,0.538939658253416,0.548318255072642,0.335293086973147,0.591918497581487,0.335101272730796,0.711005909157119,0.639943728734838,0.558453943155245,0.446594569474794,0.328816381941525,0.31067277830009,0.790782805137253,0.851521487884332,0.626469266262811,0.131014823396772,1,1,0.415232623349553,0.621244561446635,0.268666187728507,0.131266665764643,0.488917285352437,0.457871970910271,0.677086740066413,0.447942569166873,0.507194428264733,0.507856338345481,0.831729244510729,0.554231878916498,0.199661639156333,0.457614524917458,0.527606717794841,0.453165286537461,0.415956174626447,0.785753972635837,0.420885816839054,0.800315223362013,0.36977996256779,0.683110587124698,0.996452944633147,0.653639226222837,0.586561258618116,0.2601140592419,1,0.398654704483067,0.596807297515639
4,B1035.022,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,B1035.032,-,Total in Building,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,B1035.032,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,B1035.032,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.032,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.032,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.032,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.032,2,Fraction Needed,0.54513690539848,0.270490653263332,0.255808327582365,0.58035194914668,0.205951103588842,0.227099931280976,0.906580301557042,0.35944336358315,0.908764244654891,0.316789438010223,0.236199295315131,0.625594095737226,0.491858107835972,0.604390290128429,0.211421877983503,0.425321237508827,0.481164409017721,0.530798974577059,0.361099596212467,0.236866370939489,0.330792474237937,0.535864889481205,0.362636326964921,0.381297323296917,0.664174000014088,1,0.606795798716488,0.50419776006877,0.32691105839911,0.341344479995352,0.39202429853181,0.698677028503286,0.195303300881474,0.369130624993259,0.970293877477718,1,0.287528262325331,1,0.233717671909127,0.951787801628313,0.479556574418838,0.594091255909093,1,0.262900316416426,0.381271330244368,0.507065104572408,0.568155937071002,0.305447110867234,0.693810768125522,0.68609502622573,0.306343405461132,0.269987040380732,0.650393545647424,0.471073604600313,0.530472724977203,0.40624732243199,0.561959212496953,0.291929350764156,0.898335923843858,0.404052517492422,0.656338016387259,0.429522827799836,0.43007370370588,0.322469816221566,0.697802639377012,0.382571451337407,0.316169420324594,0.334651212592116,0.423445097894906,0.925640669127042,0.58419231334311,0.313933076199706,0.351286742714694,0.456006103943084,0.523017358200966,1,0.238073332756333,0.349171852708377,1,0.267688865219264,0.343504839916507,0.61111206914928,0.674127788154499,0.459175979194321,0.362532636790789,0.602003912203566,0.58460987665746,0.382057871252134,0.922169387873578,0.81886481438413,0.378247525863574,0.769479053022031,1,0.232635016802986,0.542610860457741,0.535571548484067,0.922324361113334,0.343310278893903,0.462302093541902,0.481141486274628
4,B1035.032,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.032,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1035.032,3,Fraction Needed,1,1,0.29101508637083,0.609820857462866,0.232085350861159,0.805095267302992,0.408749688319479,0.264553509382265,0.565417938190245,0.31600400490971,0.549612611386373,0.475225695758225,1,0.519372426014745,0.504023939789644,0.254280712997949,0.778097315450314,0.895756551512942,0.302322268841398,0.204654151268028,0.526116012469362,0.535278255782709,0.776480276305415,1,0.488785645496446,0.373740068637709,0.362658249295486,0.260197621692218,0.140219833727006,0.807636606210107,0.727747406958946,0.232314520868437,0.884685468102888,0.642700922319481,0.250074169775617,0.693497839394725,0.749195664445338,1,0.664619884200901,1,0.780759193336072,0.675742790691773,0.234065245719372,0.35611694703617,0.392301738087734,0.899008526194818,0.588115173510652,0.724240437870855,0.687039492271287,0.662208297541898,0.666715261943543,0.907596131849019,0.200877815620949,0.548801835076967,0.570499227632625,0.173205320886525,0.458308376692457,0.491915676215815,0.34835780559943,0.160878631322461,0.891043360116472,0.533436858490689,0.299057714032068,0.517930755681049,0.591066771412224,0.496552512315085,0.418692037025538,0.443070747107684,0.346645146648527,0.470377381648785,0.375543984154809,1,0.508536189826192,0.574719945975233,0.37106197650714,0.212387985738059,0.542348005756287,1,0.610727078239538,0.332071428723693,0.771368907096076,0.582341414500779,0.882138915468369,0.457253246836053,0.532836791417108,0.24940763866907,0.32081603783419,0.576290175165263,0.740970790381137,1,0.744241701882854,0.383483862743654,0.727905064712074,0.497431862929492,0.279357174310383,0.852073176545988,0.348330241610502,0.333358755886697,1,0.347005596628928
4,B1035.032,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,B2022.001,-,Total in Building,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864
4,B2022.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,B2022.001,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B2022.001,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B2022.001,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B2022.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B2022.001,2,Fraction Needed,0.580143002201128,1,0.455509681399144,0.95606814917212,0.583629855074471,0.396162097198378,0.68840439498848,0.335494202811296,1,1,1,1,1,0.528419440223481,0.78287458639043,0.34642320776295,0.55691885634873,0.730714776850896,0.405311008899309,0.993559725357959,0.535889786114382,0.288241551164212,0.693844990810128,0.916795582068635,0.335356908553738,0.731505769773798,0.411146980052536,1,0.626618560693604,1,0.635784174423362,0.401219756939574,1,0.856910071652647,1,0.762789954938131,0.753182992639207,1,1,1,0.79790306700908,1,1,1,0.573761490807997,0.73262394604373,0.789634679797656,1,0.33511465652324,0.966510155284766,0.98257467493539,1,1,0.698951633869605,1,0.941111881653088,0.453830696578958,0.718269384602578,0.682027740646437,0.634631094218968,0.392714501574127,1,0.706648699831647,0.806830984823823,1,1,0.714765758475689,1,1,0.721848083405606,0.891158452693709,0.461135558293766,0.623910167042222,1,0.730320703111063,1,0.878637640795592,1,1,1,0.191282742966994,1,1,1,0.540233269595076,0.511311542053621,0.789144388001281,0.590095980445709,1,1,0.919693948642795,1,0.663875283678723,1,1,1,0.495305452354125,0.535137505831352,0.412376345732355,0.827770908053157
4,B2022.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

4,B3011.011,-,Total in Building,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
