Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
41,B2022.001,2,Fraction Needed,1
41,B2022.001,2,Fraction Damaged,0

41,B3011.011,-,Total in Building,549
41,B3011.011,-,Caused Unsafe Placard,False
41,B3011.011,1,Number in DS,0
41,B3011.011,1,Fraction Needed,0
41,B3011.011,1,Fraction Damaged,0
41,B3011.011,2,Number in DS,0
41,B3011.011,2,Fraction Needed,1
41,B3011.011,2,Fraction Damaged,0

41,B1031.021b,-,Total in Building,40
41,B1031.021b,-,Caused Unsafe Placard,False
41,B1031.021b,1/0,Number in DS,0
41,B1031.021b,1/0,Fraction Needed,0
41,B1031.021b,1/0,Fraction Damaged,0
41,B1031.021b,1/1,Number in DS,0
41,B1031.021b,1/1,Fraction Needed,0
41,B1031.021b,1/1,Fraction Damaged,0
41,B1031.021b,2,Number in DS,0
41,B1031.021b,2,Fraction Needed,0.0394919589824589
41,B1031.021b,2,Fraction Damaged,0


42,-,-,Has Unsafe Placard,False
42,-,-,Collapse,False
42,-,-,Residual Drift,False

42,B1031.001,-,Total in Building,20
42,B1031.001,-,Caused Unsafe Placard,False
42,B1031.001,1/0,Number in DS,0
42,B1031.001,1/0,Fraction Needed,0
42,B1031.001,1/0,Fraction Damaged,0
42,B1031.001,1/1,Number in DS,0
42,B1031.001,1/1,Fraction Needed,0
42,B1031.001,1/1,Fraction Damaged,0
42,B1031.001,2,Number in DS,0
42,B1031.001,2,Fraction Needed,0.236692985442398
42,B1031.001,2,Fraction Damaged,0
42,B1031.001,3,Number in DS,0
42,B1031.001,3,Fraction Needed,0.151026151242602
42,B1031.001,3,Fraction Damaged,0

42,B1035.022,-,Total in Building,36
42,B1035.022,-,Caused Unsafe Placard,False
42,B1035.022,1,Number in DS,0
42,B1035.022,1,Fraction Needed,0
42,B1035.022,1,Fraction Damaged,0
42,B1035.022,2,Number in DS,0
42,B1035.022,2,Fraction Needed,0.220386220644623
42,B1035.022,2,Fraction Damaged,0
42,B1035.022,3,Number in DS,0
42,B1035.022,3,Fraction Needed,0.498844025186304
42,B1035.022,3,Fraction Damaged,0

42,B1035.032,-,Total in Building,144
42,B1035.032,-,Caused Unsafe Placard,False
42,B1035.032,1,Number in DS,0
42,B1035.032,1,Fraction Needed,0
42,B1035.032,1,Fraction Damaged,0
42,B1035.032,2,Number in DS,0
42,B1035.032,2,Fraction Needed,0.692023470985449
42,B1035.032,2,Fraction Damaged,0
42,B1035.032,3,Number in DS,0
42,B1035.032,3,Fraction Needed,0.966045383606555
42,B1035.032,3,Fraction Damaged,0

42,B2022.001,-,Total in Building,4050
42,B2022.001,-,Caused Unsafe Placard,False
42,B2022.001,1,Number in DS,0
42,B2022.001,1,Fraction Needed,0
42,B2022.001,1,Fraction Damaged,0
42,B2022.001,2,Number in DS,0
42,B2022.001,2,Fraction Needed,1
42,B2022.001,2,Fraction Damaged,0

42,B3011.011,-,Total in Building,549
42,B3011.011,-,Caused Unsafe Placard,False
42,B3011.011,1,Number in DS,0
42,B3011.011,1,Fraction Needed,0
42,B3011.011,1,Fraction Damaged,0
42,B3011.011,2,Number in DS,0
42,B3011.011,2,Fraction Needed,0.506319625735543
42,B3011.011,2,Fraction Damaged,0

42,B1031.021b,-,Total in Building,40
42,B1031.021b,-,Caused Unsafe Placard,False
42,B1031.021b,1/0,Number in DS,0
42,B1031.021b,1/0,Fraction Needed,0
42,B1031.021b,1/0,Fraction Damaged,0
42,B1031.021b,1/1,Number in DS,0
42,B1031.021b,1/1,Fraction Needed,0
42,B1031.021b,1/1,Fraction Damaged,0
42,B1031.021b,2,Number in DS,0
42,B1031.021b,2,Fraction Needed,0.0302835371205853
42,B1031.021b,2,Fraction Damaged,0


43,-,-,Has Unsafe Placard,False
43,-,-,Collapse,False
43,-,-,Residual Drift,False

43,B1031.001,-,Total in Building,20
43,B1031.001,-,Caused Unsafe Placard,False
43,B1031.001,1/0,Number in DS,0
43,B1031.001,1/0,Fraction Needed,0
43,B1031.001,1/0,Fraction Damaged,0
43,B1031.001,1/1,Number in DS,0
43,B1031.001,1/1,Fraction Needed,0
43,B1031.001,1/1,Fraction Damaged,0
43,B1031.001,2,Number in DS,0
43,B1031.001,2,Fraction Needed,0.52571240514776
43,B1031.001,2,Fraction Damaged,0
43,B1031.001,3,Number in DS,0
43,B1031.001,3,Fraction Needed,0.106990909232847
43,B1031.001,3,Fraction Damaged,0

43,B1035.022,-,Total in Building,36
43,B1035.022,-,Caused Unsafe Placard,False
43,B1035.022,1,Number in DS,0
43,B1035.022,1,Fraction Needed,0
43,B1035.022,1,Fraction Damaged,0
43,B1035.022,2,Number in DS,0
43,B1035.022,2,Fraction Needed,0.214268084709661
43,B1035.022,2,Fraction Damaged,0
43,B1035.022,3,Number in DS,0
43,B1035.022,3,Fraction Needed,0.842959136785696
43,B1035.022,3,Fraction Damaged,0

43,B1035.032,-,Total in Building,144
43,B1035.032,-,Caused Unsafe Placard,False
43,B1035.032,1,Number in DS,0
43,B1035.032,1,Fraction Needed,0
43,B1035.032,1,Fraction Damaged,0
43,B1035.032,2,Number in DS,0
43,B1035.032,2,Fraction Needed,0.383877753758885
43,B1035.032,2,Fraction Damaged,0
43,B1035.032,3,Number in DS,0
43,B1035.032,3,Fraction Needed,0.707960806539857
43,B1035.032,3,Fraction Damaged,0

43,B2022.001,-,Total in Building,4050
43,B2022.001,-,Caused Unsafe Placard,False
43,B2022.001,1,Number in DS,0
43,B2022.001,1,Fraction Needed,0
43,B2022.001,1,Fraction Damaged,0
43,B2022.001,2,Number in DS,0
43,B2022.001,2,Fraction Needed,0.465088683276339
43,B2022.001,2,Fraction Damaged,0

43,B3011.011,-,Total in Building,549
43,B3011.011,-,Caused Unsafe Placard,False
43,B3011.011,1,Number in DS,0
43,B3011.011,1,Fraction Needed,0
43,B3011.011,1,Fraction Damaged,0
43,B3011.011,2,Number in DS,0
43,B3011.011,2,Fraction Needed,0.977913755867759
43,B3011.011,2,Fraction Damaged,0

43,B1031.021b,-,Total in Building,40
43,B1031.021b,-,Caused Unsafe Placard,False
43,B1031.021b,1/0,Number in DS,0
43,B1031.021b,1/0,Fraction Needed,0
43,B1031.021b,1/0,Fraction Damaged,0
43,B1031.021b,1/1,Number in DS,0
43,B1031.021b,1/1,Fraction Needed,0
43,B1031.021b,1/1,Fraction Damaged,0
43,B1031.021b,2,Number in DS,0
43,B1031.021b,2,Fraction Needed,0.0230034954440897
43,B1031.021b,2,Fraction Damaged,0


44,-,-,Has Unsafe Placard,False
44,-,-,Collapse,False
44,-,-,Residual Drift,False

44,B1031.001,-,Total in Building,20
44,B1031.001,-,Caused Unsafe Placard,False
44,B1031.001,1/0,Number in DS,0
44,B1031.001,1/0,Fraction Needed,0
44,B1031.001,1/0,Fraction Damaged,0
44,B1031.001,1/1,Number in DS,0
44,B1031.001,1/1,Fraction Needed,0
44,B1031.001,1/1,Fraction Damaged,0
44,B1031.001,2,Number in DS,0
44,B1031.001,2,Fraction Needed,0.086765791424723
44,B1031.001,2,Fraction Damaged,0
44,B1031.001,3,Number in DS,0
44,B1031.001,3,Fraction Needed,0.101211666618054
44,B1031.001,3,Fraction Damaged,0

44,B1035.022,-,Total in Building,36
44,B1035.022,-,Caused Unsafe Placard,False
44,B1035.022,1,Number in DS,0
44,B1035.022,1,Fraction Needed,0
44,B1035.022,1,Fraction Damaged,0
44,B1035.022,2,Number in DS,0
44,B1035.022,2,Fraction Needed,0.807517182620305
44,B1035.022,2,Fraction Damaged,0
44,B1035.022,3,Number in DS,0
44,B1035.022,3,Fraction Needed,0.883683414738931
44,B1035.022,3,Fraction Damaged,0

44,B1035.032,-,Total in Building,144
44,B1035.032,-,Caused Unsafe Placard,False
44,B1035.032,1,Number in DS,0
44,B1035.032,1,Fraction Needed,0
44,B1035.032,1,Fraction Damaged,0
44,B1035.032,2,Number in DS,0
44,B1035.032,2,Fraction Needed,0.644649741209574
44,B1035.032,2,Fraction Damaged,0
44,B1035.032,3,Number in DS,0
44,B1035.032,3,Fraction Needed,0.231442295933667
44,B1035.032,3,Fraction Damaged,0

44,B2022.001,-,Total in Building,4050
44,B2022.001,-,Caused Unsafe Placard,False
44,B2022.001,1,Number in DS,0
44,B2022.001,1,Fraction Needed,0
44,B2022.001,1,Fraction Damaged,0
44,B2022.001,2,Number in DS,0
44,B2022.001,2,Fraction Needed,1
44,B2022.001,2,Fraction Damaged,0

44,B3011.011,-,Total in Building,549
44,B3011.011,-,Caused Unsafe Placard,False
44,B3011.011,1,Number in DS,0
44,B3011.011,1,Fraction Needed,0
44,B3011.011,1,Fraction Damaged,0
44,B3011.011,2,Number in DS,0
44,B3011.011,2,Fraction Needed,0.619202106690399
44,B3011.011,2,Fraction Damaged,0

44,B1031.021b,-,Total in Building,40
44,B1031.021b,-,Caused Unsafe Placard,False
44,B1031.021b,1/0,Number in DS,0
44,B1031.021b,1/0,Fraction Needed,0
44,B1031.021b,1/0,Fraction Damaged,0
44,B1031.021b,1/1,Number in DS,0
44,B1031.021b,1/1,Fraction Needed,0
44,B1031.021b,1/1,Fraction Damaged,0
44,B1031.021b,2,Number in DS,0
44,B1031.021b,2,Fraction Needed,0.0184957986723046
44,B1031.021b,2,Fraction Damaged,0


45,-,-,Has Unsafe Placard,False
45,-,-,Collapse,False
45,-,-,Residual Drift,False

45,B1031.001,-,Total in Building,20
45,B1031.001,-,Caused Unsafe Placard,False
45,B1031.001,1/0,Number in DS,0
45,B1031.001,1/0,Fraction Needed,0
45,B1031.001,1/0,Fraction Damaged,0
45,B1031.001,1/1,Number in DS,0
45,B1031.001,1/1,Fraction Needed,0
45,B1031.001,1/1,Fraction Damaged,0
45,B1031.001,2,Number in DS,0
45,B1031.001,2,Fraction Needed,0.336585443168577
45,B1031.001,2,Fraction Damaged,0
45,B1031.001,3,Number in DS,0
45,B1031.001,3,Fraction Needed,0.143396720783613
45,B1031.001,3,Fraction Damaged,0

45,B1035.022,-,Total in Building,36
45,B1035.022,-,Caused Unsafe Placard,False
45,B1035.022,1,Number in DS,0
45,B1035.022,1,Fraction Needed,0
45,B1035.022,1,Fraction Damaged,0
45,B1035.022,2,Number in DS,0
45,B1035.022,2,Fraction Needed,0.509354529882164
45,B1035.022,2,Fraction Damaged,0
45,B1035.022,3,Number in DS,0
45,B1035.022,3,Fraction Needed,0.388088497626993
45,B1035.022,3,Fraction Damaged,0

45,B1035.032,-,Total in Building,144
45,B1035.032,-,Caused Unsafe Placard,False
45,B1035.032,1,Number in DS,0
45,B1035.032,1,Fraction Needed,0
45,B1035.032,1,Fraction Damaged,0
45,B1035.032,2,Number in DS,0
45,B1035.032,2,Fraction Needed,1
45,B1035.032,2,Fraction Damaged,0
45,B1035.032,3,Number in DS,0
45,B1035.032,3,Fraction Needed,0.520947908520517
45,B1035.032,3,Fraction Damaged,0

45,B2022.001,-,Total in Building,4050
45,B2022.001,-,Caused Unsafe Placard,False
45,B2022.001,1,Number in DS,0
45,B2022.001,1,Fraction Needed,0
45,B2022.001,1,Fraction Damaged,0
45,B2022.001,2,Number in DS,0
45,B2022.001,2,Fraction Needed,0.393693042833337
45,B2022.001,2,Fraction Damaged,0

45,B3011.011,-,Total in Building,549
45,B3011.011,-,Caused Unsafe Placard,False
45,B3011.011,1,Number in DS,0
45,B3011.011,1,Fraction Needed,0
45,B3011.011,1,Fraction Damaged,0
45,B3011.011,2,Number in DS,0
45,B3011.011,2,Fraction Needed,0.345188298867629
45,B3011.011,2,Fraction Damaged,0

45,B1031.021b,-,Total in Building,40
45,B1031.021b,-,Caused Unsafe Placard,False
45,B1031.021b,1/0,Number in DS,0
45,B1031.021b,1/0,Fraction Needed,0
45,B1031.021b,1/0,Fraction Damaged,0
45,B1031.021b,1/1,Number in DS,0
45,B1031.021b,1/1,Fraction Needed,0
45,B1031.021b,1/1,Fraction Damaged,0
45,B1031.021b,2,Number in DS,0
45,B1031.021b,2,Fraction Needed,0.0204753605023691
45,B1031.021b,2,Fraction Damaged,0


46,-,-,Has Unsafe Placard,False
46,-,-,Collapse,False
46,-,-,Residual Drift,False

46,B1031.001,-,Total in Building,20
46,B1031.001,-,Caused Unsafe Placard,False
46,B1031.001,1/0,Number in DS,0
46,B1031.001,1/0,Fraction Needed,0
46,B1031.001,1/0,Fraction Damaged,0
46,B1031.001,1/1,Number in DS,0
46,B1031.001,1/1,Fraction Needed,0
46,B1031.001,1/1,Fraction Damaged,0
46,B1031.001,2,Number in DS,0
46,B1031.001,2,Fraction Needed,0.108164907254259
46,B1031.001,2,Fraction Damaged,0
46,B1031.001,3,Number in DS,0
46,B1031.001,3,Fraction Needed,0.110436962589238
46,B1031.001,3,Fraction Damaged,0

46,B1035.022,-,Total in Building,36
46,B1035.022,-,Caused Unsafe Placard,False
46,B1035.022,1,Number in DS,0
46,B1035.022,1,Fraction Needed,0
46,B1035.022,1,Fraction Damaged,0
46,B1035.022,2,Number in DS,0
46,B1035.022,2,Fraction Needed,0.271462496971867
46,B1035.022,2,Fraction Damaged,0
46,B1035.022,3,Number in DS,0
46,B1035.022,3,Fraction Needed,0.29543826073625
46,B1035.022,3,Fraction Damaged,0

46,B1035.032,-,Total in Building,144
46,B1035.032,-,Caused Unsafe Placard,False
46,B1035.032,1,Number in DS,0
46,B1035.032,1,Fraction Needed,0
46,B1035.032,1,Fraction Damaged,0
46,B1035.032,2,Number in DS,0
46,B1035.032,2,Fraction Needed,0.394022795240235
46,B1035.032,2,Fraction Damaged,0
46,B1035.032,3,Number in DS,0
46,B1035.032,3,Fraction Needed,0.920700257410354
46,B1035.032,3,Fraction Damaged,0

46,B2022.001,-,Total in Building,4050
46,B2022.001,-,Caused Unsafe Placard,False
46,B2022.001,1,Number in DS,0
46,B2022.001,1,Fraction Needed,0
46,B2022.001,1,Fraction Damaged,0
46,B2022.001,2,Number in DS,0
46,B2022.001,2,Fraction Needed,1
46,B2022.001,2,Fraction Damaged,0

46,B3011.011,-,Total in Building,549
46,B3011.011,-,Caused Unsafe Placard,False
46,B3011.011,1,Number in DS,0
46,B3011.011,1,Fraction Needed,0
46,B3011.011,1,Fraction Damaged,0
46,B3011.011,2,Number in DS,0
46,B3011.011,2,Fraction Needed,0.138930953953128
46,B3011.011,2,Fraction Damaged,0

46,B1031.021b,-,Total in Building,40
46,B1031.021b,-,Caused Unsafe Placard,False
46,B1031.021b,1/0,Number in DS,0
46,B1031.021b,1/0,Fraction Needed,0
46,B1031.021b,1/0,Fraction Damaged,0
46,B1031.021b,1/1,Number in DS,0
46,B1031.021b,1/1,Fraction Needed,0
46,B1031.021b,1/1,Fraction Damaged,0
46,B1031.021b,2,Number in DS,0
46,B1031.021b,2,Fraction Needed,0.0357736699181315
46,B1031.021b,2,Fraction Damaged,0


47,-,-,Has Unsafe Placard,False
47,-,-,Collapse,False
47,-,-,Residual Drift,False

47,B1031.001,-,Total in Building,20
47,B1031.001,-,Caused Unsafe Placard,False
47,B1031.001,1/0,Number in DS,0
47,B1031.001,1/0,Fraction Needed,0
47,B1031.001,1/0,Fraction Damaged,0
47,B1031.001,1/1,Number in DS,0
47,B1031.001,1/1,Fraction Needed,0
47,B1031.001,1/1,Fraction Damaged,0
47,B1031.001,2,Number in DS,0
47,B1031.001,2,Fraction Needed,0.108211875142967
47,B1031.001,2,Fraction Damaged,0
47,B1031.001,3,Number in DS,0
47,B1031.001,3,Fraction Needed,0.21449076569371
47,B1031.001,3,Fraction Damaged,0

47,B1035.022,-,Total in Building,36
47,B1035.022,-,Caused Unsafe Placard,False
47,B1035.022,1,Number in DS,0
47,B1035.022,1,Fraction Needed,0
47,B1035.022,1,Fraction Damaged,0
47,B1035.022,2,Number in DS,0
47,B1035.022,2,Fraction Needed,0.349188373473061
47,B1035.022,2,Fraction Damaged,0
47,B1035.022,3,Number in DS,0
47,B1035.022,3,Fraction Needed,0.293450536594063
47,B1035.022,3,Fraction Damaged,0

47,B1035.032,-,Total in Building,144
47,B1035.032,-,Caused Unsafe Placard,False
47,B1035.032,1,Number in DS,0
47,B1035.032,1,Fraction Needed,0
47,B1035.032,1,Fraction Damaged,0
47,B1035.032,2,Number in DS,0
47,B1035.032,2,Fraction Needed,0.487518036943123
47,B1035.032,2,Fraction Damaged,0
47,B1035.032,3,Number in DS,0
47,B1035.032,3,Fraction Needed,0.803395448900671
47,B1035.032,3,Fraction Damaged,0

47,B2022.001,-,Total in Building,4050
47,B2022.001,-,Caused Unsafe Placard,False
47,B2022.001,1,Number in DS,0
47,B2022.001,1,Fraction Needed,0
47,B2022.001,1,Fraction Damaged,0
47,B2022.001,2,Number in DS,0
47,B2022.001,2,Fraction Needed,0.708287041351146
47,B2022.001,2,Fraction Damaged,0

47,B3011.011,-,Total in Building,549
47,B3011.011,-,Caused Unsafe Placard,False
47,B3011.011,1,Number in DS,0
47,B3011.011,1,Fraction Needed,0
47,B3011.011,1,Fraction Damaged,0
47,B3011.011,2,Number in DS,0
47,B3011.011,2,Fraction Needed,0.519179291161609
47,B3011.011,2,Fraction Damaged,0

47,B1031.021b,-,Total in Building,40
47,B1031.021b,-,Caused Unsafe Placard,False
47,B1031.021b,1/0,Number in DS,0
47,B1031.021b,1/0,Fraction Needed,0
47,B1031.021b,1/0,Fraction Damaged,0
47,B1031.021b,1/1,Number in DS,0
47,B1031.021b,1/1,Fraction Needed,0
47,B1031.021b,1/1,Fraction Damaged,0
47,B1031.021b,2,Number in DS,0
47,B1031.021b,2,Fraction Needed,0.017473588507121
47,B1031.021b,2,Fraction Damaged,0


48,-,-,Has Unsafe Placard,False
48,-,-,Collapse,False
48,-,-,Residual Drift,False

48,B1031.001,-,Total in Building,20
48,B1031.001,-,Caused Unsafe Placard,False
48,B1031.001,1/0,Number in DS,0
48,B1031.001,1/0,Fraction Needed,0
48,B1031.001,1/0,Fraction Damaged,0
48,B1031.001,1/1,Number in DS,0
48,B1031.001,1/1,Fraction Needed,0
48,B1031.001,1/1,Fraction Damaged,0
48,B1031.001,2,Number in DS,0
48,B1031.001,2,Fraction Needed,0.196455002206604
48,B1031.001,2,Fraction Damaged,0
48,B1031.001,3,Number in DS,0
48,B1031.001,3,Fraction Needed,0.0427207717640329
48,B1031.001,3,Fraction Damaged,0

48,B1035.022,-,Total in Building,36
48,B1035.022,-,Caused Unsafe Placard,False
48,B1035.022,1,Number in DS,0
48,B1035.022,1,Fraction Needed,0
48,B1035.022,1,Fraction Damaged,0
48,B1035.022,2,Number in DS,0
48,B1035.022,2,Fraction Needed,0.415381227902434
48,B1035.022,2,Fraction Damaged,0
48,B1035.022,3,Number in DS,0
48,B1035.022,3,Fraction Needed,0.70263594688025
48,B1035.022,3,Fraction Damaged,0

48,B1035.032,-,Total in Building,144
48,B1035.032,-,Caused Unsafe Placard,False
48,B1035.032,1,Number in DS,0
48,B1035.032,1,Fraction Needed,0
48,B1035.032,1,Fraction Damaged,0
48,B1035.032,2,Number in DS,0
48,B1035.032,2,Fraction Needed,0.580540117324217
48,B1035.032,2,Fraction Damaged,0
48,B1035.032,3,Number in DS,0
48,B1035.032,3,Fraction Needed,0.210766094891337
48,B1035.032,3,Fraction Damaged,0

48,B2022.001,-,Total in Building,4050
48,B2022.001,-,Caused Unsafe Placard,False
48,B2022.001,1,Number in DS,0
48,B2022.001,1,Fraction Needed,0
48,B2022.001,1,Fraction Damaged,0
48,B2022.001,2,Number in DS,0
48,B2022.001,2,Fraction Needed,1
48,B2022.001,2,Fraction Damaged,0

48,B3011.011,-,Total in Building,549
48,B3011.011,-,Caused Unsafe Placard,False
48,B3011.011,1,Number in DS,0
48,B3011.011,1,Fraction Needed,0
48,B3011.011,1,Fraction Damaged,0
48,B3011.011,2,Number in DS,0
48,B3011.011,2,Fraction Needed,0.756914084230425
48,B3011.011,2,Fraction Damaged,0

48,B1031.021b,-,Total in Building,40
48,B1031.021b,-,Caused Unsafe Placard,False
48,B1031.021b,1/0,Number in DS,0
48,B1031.021b,1/0,Fraction Needed,0
48,B1031.021b,1/0,Fraction Damaged,0
48,B1031.021b,1/1,Number in DS,0
48,B1031.021b,1/1,Fraction Needed,0
48,B1031.021b,1/1,Fraction Damaged,0
48,B1031.021b,2,Number in DS,0
48,B1031.021b,2,Fraction Needed,0.0112835859001668
48,B1031.021b,2,Fraction Damaged,0


49,-,-,Has Unsafe Placard,False
49,-,-,Collapse,False
49,-,-,Residual Drift,False

49,B1031.001,-,Total in Building,20
49,B1031.001,-,Caused Unsafe Placard,False
49,B1031.001,1/0,Number in DS,0
49,B1031.001,1/0,Fraction Needed,0
49,B1031.001,1/0,Fraction Damaged,0
49,B1031.001,1/1,Number in DS,0
49,B1031.001,1/1,Fraction Needed,0
49,B1031.001,1/1,Fraction Damaged,0
49,B1031.001,2,Number in DS,0
49,B1031.001,2,Fraction Needed,0.34658864912843
49,B1031.001,2,Fraction Damaged,0
49,B1031.001,3,Number in DS,0
49,B1031.001,3,Fraction Needed,0.0480903223107811
49,B1031.001,3,Fraction Damaged,0

49,B1035.022,-,Total in Building,36
49,B1035.022,-,Caused Unsafe Placard,False
49,B1035.022,1,Number in DS,0
49,B1035.022,1,Fraction Needed,0
49,B1035.022,1,Fraction Damaged,0
49,B1035.022,2,Number in DS,0
49,B1035.022,2,Fraction Needed,0.828381017592384
49,B1035.022,2,Fraction Damaged,0
49,B1035.022,3,Number in DS,0
49,B1035.022,3,Fraction Needed,0.353885883175236
49,B1035.022,3,Fraction Damaged,0

49,B1035.032,-,Total in Building,144
49,B1035.032,-,Caused Unsafe Placard,False
49,B1035.032,1,Number in DS,0
49,B1035.032,1,Fraction Needed,0
49,B1035.032,1,Fraction Damaged,0
49,B1035.032,2,Number in DS,0
49,B1035.032,2,Fraction Needed,0.361742290028528
49,B1035.032,2,Fraction Damaged,0
49,B1035.032,3,Number in DS,0
49,B1035.032,3,Fraction Needed,0.358442242621749
49,B1035.032,3,Fraction Damaged,0

49,B2022.001,-,Total in Building,4050
49,B2022.001,-,Caused Unsafe Placard,False
49,B2022.001,1,Number in DS,0
49,B2022.001,1,Fraction Needed,0
49,B2022.001,1,Fraction Damaged,0
49,B2022.001,2,Number in DS,0
49,B2022.001,2,Fraction Needed,0.632716709346813
49,B2022.001,2,Fraction Damaged,0

49,B3011.011,-,Total in Building,549
49,B3011.011,-,Caused Unsafe Placard,False
49,B3011.011,1,Number in DS,0
49,B3011.011,1,Fraction Needed,0
49,B3011.011,1,Fraction Damaged,0
49,B3011.011,2,Number in DS,0
49,B3011.011,2,Fraction Needed,0.806761685973445
49,B3011.011,2,Fraction Damaged,0

49,B1031.021b,-,Total in Building,40
49,B1031.021b,-,Caused Unsafe Placard,False
49,B1031.021b,1/0,Number in DS,0
49,B1031.021b,1/0,Fraction Needed,0
49,B1031.021b,1/0,Fraction Damaged,0
49,B1031.021b,1/1,Number in DS,0
49,B1031.021b,1/1,Fraction Needed,0
49,B1031.021b,1/1,Fraction Damaged,0
49,B1031.021b,2,Number in DS,0
49,B1031.021b,2,Fraction Needed,0.0148533315281781
49,B1031.021b,2,Fraction Damaged,0


50,-,-,Has Unsafe Placard,False
50,-,-,Collapse,False
50,-,-,Residual Drift,False

50,B1031.001,-,Total in Building,20
50,B1031.001,-,Caused Unsafe Placard,False
50,B1031.001,1/0,Number in DS,0
50,B1031.001,1/0,Fraction Needed,0
50,B1031.001,1/0,Fraction Damaged,0
50,B1031.001,1/1,Number in DS,0
50,B1031.001,1/1,Fraction Needed,0
50,B1031.001,1/1,Fraction Damaged,0
50,B1031.001,2,Number in DS,0
50,B1031.001,2,Fraction Needed,0.143225891218903
50,B1031.001,2,Fraction Damaged,0
50,B1031.001,3,Number in DS,0
50,B1031.001,3,Fraction Needed,0.130035431293678
50,B1031.001,3,Fraction Damaged,0

50,B1035.022,-,Total in Building,36
50,B1035.022,-,Caused Unsafe Placard,False
50,B1035.022,1,Number in DS,0
50,B1035.022,1,Fraction Needed,0
50,B1035.022,1,Fraction Damaged,0
50,B1035.022,2,Number in DS,0
50,B1035.022,2,Fraction Needed,0.49064866121723
50,B1035.022,2,Fraction Damaged,0
50,B1035.022,3,Number in DS,0
50,B1035.022,3,Fraction Needed,1
50,B1035.022,3,Fraction Damaged,0

50,B1035.032,-,Total in Building,144
50,B1035.032,-,Caused Unsafe Placard,False
50,B1035.032,1,Number in DS,0
50,B1035.032,1,Fraction Needed,0
50,B1035.032,1,Fraction Damaged,0
50,B1035.032,2,Number in DS,0
50,B1035.032,2,Fraction Needed,0.334868892828523
50,B1035.032,2,Fraction Damaged,0
50,B1035.032,3,Number in DS,0
50,B1035.032,3,Fraction Needed,0.586505890264573
